participant,annee_naissance,genre,traitement,periode,revenu,declaration,declaration_pourcentage,taxe,fraude,audit_tirage,audit,penalite,gain
ph5uo6jj,1997.0,Femme,Sanction,1,59,50.0,84.75,20.0,9.0,35.0,1.0,4.5,34.5
ph5uo6jj,1997.0,Femme,Sanction,2,97,90.0,92.78,36.0,7.0,7.0,1.0,3.5,57.5
ph5uo6jj,1997.0,Femme,Sanction,3,87,87.0,100.0,34.8,0.0,99.0,0.0,0.0,52.2
ph5uo6jj,1997.0,Femme,Sanction,4,60,55.0,91.67,22.0,5.0,16.0,1.0,2.5,35.5
ph5uo6jj,1997.0,Femme,Sanction,5,20,20.0,100.0,8.0,0.0,87.0,0.0,0.0,12.0
ph5uo6jj,1997.0,Femme,Sanction,6,94,94.0,100.0,37.6,0.0,78.0,0.0,0.0,56.4
ph5uo6jj,1997.0,Femme,Sanction,7,22,20.0,90.91,8.0,2.0,3.0,1.0,1.0,13.0
ph5uo6jj,1997.0,Femme,Sanction,8,77,77.0,100.0,30.8,0.0,5.0,1.0,0.0,46.2
ph5uo6jj,1997.0,Femme,Sanction,9,36,36.0,100.0,14.4,0.0,60.0,0.0,0.0,21.6
ph5uo6jj,1997.0,Femme,Sanction,10,93,93.0,100.0,37.2,0.0,8.0,1.0,0.0,55.8
ph5uo6jj,1997.0,Femme,Sanction,11,24,24.0,100.0,9.6,0.0,87.0,0.0,0.0,14.4
ph5uo6jj,1997.0,Femme,Sanction,12,50,45.0,90.0,18.0,5.0,66.0,0.0,0.0,32.0
ph5uo6jj,1997.0,Femme,Sanction,13,37,30.0,81.08,12.0,7.0,36.0,1.0,3.5,21.5
ph5uo6jj,1997.0,Femme,Sanction,14,98,90.0,91.84,36.0,8.0,25.0,1.0,4.0,58.0
ph5uo6jj,1997.0,Femme,Sanction,15,69,65.0,94.2,26.0,4.0,69.0,0.0,0.0,43.0
69iqvow0,1997.0,Homme,Sanction,1,87,9.0,10.34,3.6,78.0,58.0,0.0,0.0,83.4
69iqvow0,1997.0,Homme,Sanction,2,63,0.0,0.0,0.0,63.0,14.0,1.0,31.5,31.5
69iqvow0,1997.0,Homme,Sanction,3,38,0.0,0.0,0.0,38.0,84.0,0.0,0.0,38.0
69iqvow0,1997.0,Homme,Sanction,4,35,0.0,0.0,0.0,35.0,84.0,0.0,0.0,35.0
69iqvow0,1997.0,Homme,Sanction,5,96,15.0,15.62,6.0,81.0,95.0,0.0,0.0,90.0
69iqvow0,1997.0,Homme,Sanction,6,42,30.0,71.43,12.0,12.0,41.0,0.0,0.0,30.0
69iqvow0,1997.0,Homme,Sanction,7,82,0.0,0.0,0.0,82.0,8.0,1.0,41.0,41.0
69iqvow0,1997.0,Homme,Sanction,8,34,0.0,0.0,0.0,34.0,44.0,0.0,0.0,34.0
69iqvow0,1997.0,Homme,Sanction,9,50,5.0,10.0,2.0,45.0,42.0,0.0,0.0,48.0
69iqvow0,1997.0,Homme,Sanction,10,100,0.0,0.0,0.0,100.0,11.0,1.0,50.0,50.0
69iqvow0,1997.0,Homme,Sanction,11,61,0.0,0.0,0.0,61.0,1.0,1.0,30.5,30.5
69iqvow0,1997.0,Homme,Sanction,12,39,0.0,0.0,0.0,39.0,39.0,1.0,19.5,19.5
69iqvow0,1997.0,Homme,Sanction,13,75,0.0,0.0,0.0,75.0,79.0,0.0,0.0,75.0
69iqvow0,1997.0,Homme,Sanction,14,97,0.0,0.0,0.0,97.0,48.0,0.0,0.0,97.0
69iqvow0,1997.0,Homme,Sanction,15,35,0.0,0.0,0.0,35.0,67.0,0.0,0.0,35.0
s5dv98sc,1993.0,Homme,Sanction,1,34,0.0,0.0,0.0,34.0,86.0,0.0,0.0,34.0
s5dv98sc,1993.0,Homme,Sanction,2,67,50.0,74.63,20.0,17.0,22.0,1.0,8.5,38.5
s5dv98sc,1993.0,Homme,Sanction,3,21,0.0,0.0,0.0,21.0,98.0,0.0,0.0,21.0
s5dv98sc,1993.0,Homme,Sanction,4,80,50.0,62.5,20.0,30.0,8.0,1.0,15.0,45.0
s5dv98sc,1993.0,Homme,Sanction,5,86,50.0,58.14,20.0,36.0,65.0,0.0,0.0,66.0
s5dv98sc,1993.0,Homme,Sanction,6,44,0.0,0.0,0.0,44.0,74.0,0.0,0.0,44.0
s5dv98sc,1993.0,Homme,Sanction,7,53,25.0,47.17,10.0,28.0,42.0,0.0,0.0,43.0
s5dv98sc,1993.0,Homme,Sanction,8,53,25.0,47.17,10.0,28.0,31.0,1.0,14.0,29.0
s5dv98sc,1993.0,Homme,Sanction,9,97,48.0,49.48,19.2,49.0,86.0,0.0,0.0,77.8
s5dv98sc,1993.0,Homme,Sanction,10,60,30.0,50.0,12.0,30.0,65.0,0.0,0.0,48.0
s5dv98sc,1993.0,Homme,Sanction,11,20,0.0,0.0,0.0,20.0,74.0,0.0,0.0,20.0
s5dv98sc,1993.0,Homme,Sanction,12,86,43.0,50.0,17.2,43.0,26.0,1.0,21.5,47.3
s5dv98sc,1993.0,Homme,Sanction,13,25,0.0,0.0,0.0,25.0,37.0,1.0,12.5,12.5
s5dv98sc,1993.0,Homme,Sanction,14,83,41.0,49.4,16.4,42.0,45.0,0.0,0.0,66.6
s5dv98sc,1993.0,Homme,Sanction,15,58,29.0,50.0,11.6,29.0,12.0,1.0,14.5,31.9
9ep2c28l,1995.0,Femme,Sanction,1,22,22.0,100.0,8.8,0.0,80.0,0.0,0.0,13.2
9ep2c28l,1995.0,Femme,Sanction,2,82,0.0,0.0,0.0,82.0,95.0,0.0,0.0,82.0
9ep2c28l,1995.0,Femme,Sanction,3,63,0.0,0.0,0.0,63.0,19.0,1.0,31.5,31.5
9ep2c28l,1995.0,Femme,Sanction,4,65,0.0,0.0,0.0,65.0,96.0,0.0,0.0,65.0
9ep2c28l,1995.0,Femme,Sanction,5,83,0.0,0.0,0.0,83.0,6.0,1.0,41.5,41.5
9ep2c28l,1995.0,Femme,Sanction,6,55,0.0,0.0,0.0,55.0,31.0,1.0,27.5,27.5
9ep2c28l,1995.0,Femme,Sanction,7,81,0.0,0.0,0.0,81.0,37.0,1.0,40.5,40.5
9ep2c28l,1995.0,Femme,Sanction,8,77,0.0,0.0,0.0,77.0,27.0,1.0,38.5,38.5
9ep2c28l,1995.0,Femme,Sanction,9,41,0.0,0.0,0.0,41.0,59.0,0.0,0.0,41.0
9ep2c28l,1995.0,Femme,Sanction,10,92,0.0,0.0,0.0,92.0,25.0,1.0,46.0,46.0
9ep2c28l,1995.0,Femme,Sanction,11,52,0.0,0.0,0.0,52.0,70.0,0.0,0.0,52.0
9ep2c28l,1995.0,Femme,Sanction,12,58,0.0,0.0,0.0,58.0,58.0,0.0,0.0,58.0
9ep2c28l,1995.0,Femme,Sanction,13,70,0.0,0.0,0.0,70.0,55.0,0.0,0.0,70.0
9ep2c28l,1995.0,Femme,Sanction,14,75,0.0,0.0,0.0,75.0,18.0,1.0,37.5,37.5
9ep2c28l,1995.0,Femme,Sanction,15,84,0.0,0.0,0.0,84.0,80.0,0.0,0.0,84.0
rcsrdyuu,1997.0,Femme,Sanction,1,80,80.0,100.0,32.0,0.0,91.0,0.0,0.0,48.0
rcsrdyuu,1997.0,Femme,Sanction,2,39,39.0,100.0,15.6,0.0,51.0,0.0,0.0,23.4
rcsrdyuu,1997.0,Femme,Sanction,3,43,43.0,100.0,17.2,0.0,79.0,0.0,0.0,25.8
rcsrdyuu,1997.0,Femme,Sanction,4,66,66.0,100.0,26.4,0.0,39.0,1.0,0.0,39.6
rcsrdyuu,1997.0,Femme,Sanction,5,21,21.0,100.0,8.4,0.0,70.0,0.0,0.0,12.6
rcsrdyuu,1997.0,Femme,Sanction,6,21,21.0,100.0,8.4,0.0,14.0,1.0,0.0,12.6
rcsrdyuu,1997.0,Femme,Sanction,7,74,74.0,100.0,29.6,0.0,42.0,0.0,0.0,44.4
rcsrdyuu,1997.0,Femme,Sanction,8,22,22.0,100.0,8.8,0.0,17.0,1.0,0.0,13.2
rcsrdyuu,1997.0,Femme,Sanction,9,41,41.0,100.0,16.4,0.0,7.0,1.0,0.0,24.6
rcsrdyuu,1997.0,Femme,Sanction,10,77,77.0,100.0,30.8,0.0,76.0,0.0,0.0,46.2
rcsrdyuu,1997.0,Femme,Sanction,11,52,52.0,100.0,20.8,0.0,65.0,0.0,0.0,31.2
rcsrdyuu,1997.0,Femme,Sanction,12,31,31.0,100.0,12.4,0.0,83.0,0.0,0.0,18.6
rcsrdyuu,1997.0,Femme,Sanction,13,43,43.0,100.0,17.2,0.0,71.0,0.0,0.0,25.8
rcsrdyuu,1997.0,Femme,Sanction,14,50,50.0,100.0,20.0,0.0,34.0,1.0,0.0,30.0
rcsrdyuu,1997.0,Femme,Sanction,15,72,72.0,100.0,28.8,0.0,77.0,0.0,0.0,43.2
hu7sx4w3,1994.0,Femme,Sanction,1,59,55.0,93.22,22.0,4.0,89.0,0.0,0.0,37.0
hu7sx4w3,1994.0,Femme,Sanction,2,67,67.0,100.0,26.8,0.0,51.0,0.0,0.0,40.2
hu7sx4w3,1994.0,Femme,Sanction,3,58,55.0,94.83,22.0,3.0,60.0,0.0,0.0,36.0
hu7sx4w3,1994.0,Femme,Sanction,4,26,0.0,0.0,0.0,26.0,60.0,0.0,0.0,26.0
hu7sx4w3,1994.0,Femme,Sanction,5,34,0.0,0.0,0.0,34.0,43.0,0.0,0.0,34.0
hu7sx4w3,1994.0,Femme,Sanction,6,75,75.0,100.0,30.0,0.0,61.0,0.0,0.0,45.0
hu7sx4w3,1994.0,Femme,Sanction,7,42,40.0,95.24,16.0,2.0,30.0,1.0,1.0,25.0
hu7sx4w3,1994.0,Femme,Sanction,8,94,90.0,95.74,36.0,4.0,3.0,1.0,2.0,56.0
hu7sx4w3,1994.0,Femme,Sanction,9,26,0.0,0.0,0.0,26.0,90.0,0.0,0.0,26.0
hu7sx4w3,1994.0,Femme,Sanction,10,94,90.0,95.74,36.0,4.0,93.0,0.0,0.0,58.0
hu7sx4w3,1994.0,Femme,Sanction,11,69,69.0,100.0,27.6,0.0,52.0,0.0,0.0,41.4
hu7sx4w3,1994.0,Femme,Sanction,12,34,0.0,0.0,0.0,34.0,76.0,0.0,0.0,34.0
hu7sx4w3,1994.0,Femme,Sanction,13,25,0.0,0.0,0.0,25.0,91.0,0.0,0.0,25.0
hu7sx4w3,1994.0,Femme,Sanction,14,44,40.0,90.91,16.0,4.0,22.0,1.0,2.0,26.0
hu7sx4w3,1994.0,Femme,Sanction,15,26,0.0,0.0,0.0,26.0,76.0,0.0,0.0,26.0
k3fcbz9u,1997.0,Homme,Sanction,1,83,0.0,0.0,0.0,83.0,56.0,0.0,0.0,83.0
k3fcbz9u,1997.0,Homme,Sanction,2,78,0.0,0.0,0.0,78.0,30.0,1.0,39.0,39.0
k3fcbz9u,1997.0,Homme,Sanction,3,23,0.0,0.0,0.0,23.0,42.0,0.0,0.0,23.0
k3fcbz9u,1997.0,Homme,Sanction,4,73,0.0,0.0,0.0,73.0,12.0,1.0,36.5,36.5
k3fcbz9u,1997.0,Homme,Sanction,5,41,0.0,0.0,0.0,41.0,18.0,1.0,20.5,20.5
k3fcbz9u,1997.0,Homme,Sanction,6,20,0.0,0.0,0.0,20.0,24.0,1.0,10.0,10.0
k3fcbz9u,1997.0,Homme,Sanction,7,38,0.0,0.0,0.0,38.0,45.0,0.0,0.0,38.0
k3fcbz9u,1997.0,Homme,Sanction,8,76,0.0,0.0,0.0,76.0,13.0,1.0,38.0,38.0
k3fcbz9u,1997.0,Homme,Sanction,9,68,0.0,0.0,0.0,68.0,2.0,1.0,34.0,34.0
k3fcbz9u,1997.0,Homme,Sanction,10,24,0.0,0.0,0.0,24.0,79.0,0.0,0.0,24.0
k3fcbz9u,1997.0,Homme,Sanction,11,57,0.0,0.0,0.0,57.0,95.0,0.0,0.0,57.0
k3fcbz9u,1997.0,Homme,Sanction,12,27,0.0,0.0,0.0,27.0,51.0,0.0,0.0,27.0
k3fcbz9u,1997.0,Homme,Sanction,13,59,0.0,0.0,0.0,59.0,8.0,1.0,29.5,29.5
k3fcbz9u,1997.0,Homme,Sanction,14,75,0.0,0.0,0.0,75.0,75.0,0.0,0.0,75.0
k3fcbz9u,1997.0,Homme,Sanction,15,54,0.0,0.0,0.0,54.0,79.0,0.0,0.0,54.0
zm74wodb,1977.0,Homme,Sanction,1,31,0.0,0.0,0.0,31.0,28.0,1.0,15.5,15.5
zm74wodb,1977.0,Homme,Sanction,2,66,33.0,50.0,13.2,33.0,86.0,0.0,0.0,52.8
zm74wodb,1977.0,Homme,Sanction,3,85,85.0,100.0,34.0,0.0,11.0,1.0,0.0,51.0
zm74wodb,1977.0,Homme,Sanction,4,22,0.0,0.0,0.0,22.0,50.0,0.0,0.0,22.0
zm74wodb,1977.0,Homme,Sanction,5,58,29.0,50.0,11.6,29.0,40.0,1.0,14.5,31.9
zm74wodb,1977.0,Homme,Sanction,6,82,82.0,100.0,32.8,0.0,55.0,0.0,0.0,49.2
zm74wodb,1977.0,Homme,Sanction,7,67,34.0,50.75,13.6,33.0,92.0,0.0,0.0,53.4
zm74wodb,1977.0,Homme,Sanction,8,94,94.0,100.0,37.6,0.0,37.0,1.0,0.0,56.4
zm74wodb,1977.0,Homme,Sanction,9,70,35.0,50.0,14.0,35.0,9.0,1.0,17.5,38.5
zm74wodb,1977.0,Homme,Sanction,10,43,0.0,0.0,0.0,43.0,43.0,0.0,0.0,43.0
zm74wodb,1977.0,Homme,Sanction,11,92,92.0,100.0,36.8,0.0,30.0,1.0,0.0,55.2
zm74wodb,1977.0,Homme,Sanction,12,42,0.0,0.0,0.0,42.0,91.0,0.0,0.0,42.0
zm74wodb,1977.0,Homme,Sanction,13,21,0.0,0.0,0.0,21.0,42.0,0.0,0.0,21.0
zm74wodb,1977.0,Homme,Sanction,14,95,95.0,100.0,38.0,0.0,62.0,0.0,0.0,57.0
zm74wodb,1977.0,Homme,Sanction,15,48,0.0,0.0,0.0,48.0,76.0,0.0,0.0,48.0
8zxwslf2,1998.0,Femme,Sanction,1,23,0.0,0.0,0.0,23.0,96.0,0.0,0.0,23.0
8zxwslf2,1998.0,Femme,Sanction,2,28,28.0,100.0,11.2,0.0,53.0,0.0,0.0,16.8
8zxwslf2,1998.0,Femme,Sanction,3,91,0.0,0.0,0.0,91.0,56.0,0.0,0.0,91.0
8zxwslf2,1998.0,Femme,Sanction,4,93,0.0,0.0,0.0,93.0,61.0,0.0,0.0,93.0
8zxwslf2,1998.0,Femme,Sanction,5,70,70.0,100.0,28.0,0.0,97.0,0.0,0.0,42.0
8zxwslf2,1998.0,Femme,Sanction,6,26,26.0,100.0,10.4,0.0,27.0,1.0,0.0,15.6
8zxwslf2,1998.0,Femme,Sanction,7,23,23.0,100.0,9.2,0.0,57.0,0.0,0.0,13.8
8zxwslf2,1998.0,Femme,Sanction,8,86,86.0,100.0,34.4,0.0,71.0,0.0,0.0,51.6
8zxwslf2,1998.0,Femme,Sanction,9,74,0.0,0.0,0.0,74.0,97.0,0.0,0.0,74.0
8zxwslf2,1998.0,Femme,Sanction,10,55,0.0,0.0,0.0,55.0,79.0,0.0,0.0,55.0
8zxwslf2,1998.0,Femme,Sanction,11,87,0.0,0.0,0.0,87.0,26.0,1.0,43.5,43.5
8zxwslf2,1998.0,Femme,Sanction,12,55,0.0,0.0,0.0,55.0,22.0,1.0,27.5,27.5
8zxwslf2,1998.0,Femme,Sanction,13,92,0.0,0.0,0.0,92.0,33.0,1.0,46.0,46.0
8zxwslf2,1998.0,Femme,Sanction,14,59,0.0,0.0,0.0,59.0,64.0,0.0,0.0,59.0
8zxwslf2,1998.0,Femme,Sanction,15,68,0.0,0.0,0.0,68.0,83.0,0.0,0.0,68.0
fpb8eazp,1995.0,Homme,Sanction,1,51,0.0,0.0,0.0,51.0,11.0,1.0,25.5,25.5
fpb8eazp,1995.0,Homme,Sanction,2,41,20.0,48.78,8.0,21.0,54.0,0.0,0.0,33.0
fpb8eazp,1995.0,Homme,Sanction,3,59,20.0,33.9,8.0,39.0,39.0,1.0,19.5,31.5
fpb8eazp,1995.0,Homme,Sanction,4,30,5.0,16.67,2.0,25.0,51.0,0.0,0.0,28.0
fpb8eazp,1995.0,Homme,Sanction,5,91,0.0,0.0,0.0,91.0,31.0,1.0,45.5,45.5
fpb8eazp,1995.0,Homme,Sanction,6,93,5.0,5.38,2.0,88.0,84.0,0.0,0.0,91.0
fpb8eazp,1995.0,Homme,Sanction,7,44,20.0,45.45,8.0,24.0,18.0,1.0,12.0,24.0
fpb8eazp,1995.0,Homme,Sanction,8,90,1.0,1.11,0.4,89.0,34.0,1.0,44.5,45.1
fpb8eazp,1995.0,Homme,Sanction,9,22,22.0,100.0,8.8,0.0,41.0,0.0,0.0,13.2
fpb8eazp,1995.0,Homme,Sanction,10,56,56.0,100.0,22.4,0.0,93.0,0.0,0.0,33.6
fpb8eazp,1995.0,Homme,Sanction,11,86,86.0,100.0,34.4,0.0,49.0,0.0,0.0,51.6
fpb8eazp,1995.0,Homme,Sanction,12,45,45.0,100.0,18.0,0.0,37.0,1.0,0.0,27.0
fpb8eazp,1995.0,Homme,Sanction,13,66,5.0,7.58,2.0,61.0,22.0,1.0,30.5,33.5
fpb8eazp,1995.0,Homme,Sanction,14,58,3.0,5.17,1.2,55.0,72.0,0.0,0.0,56.8
fpb8eazp,1995.0,Homme,Sanction,15,28,28.0,100.0,11.2,0.0,61.0,0.0,0.0,16.8
wxhtosfn,1998.0,Homme,Sanction,1,28,20.0,71.43,8.0,8.0,74.0,0.0,0.0,20.0
wxhtosfn,1998.0,Homme,Sanction,2,59,0.0,0.0,0.0,59.0,78.0,0.0,0.0,59.0
wxhtosfn,1998.0,Homme,Sanction,3,97,0.0,0.0,0.0,97.0,36.0,1.0,48.5,48.5
wxhtosfn,1998.0,Homme,Sanction,4,34,0.0,0.0,0.0,34.0,10.0,1.0,17.0,17.0
wxhtosfn,1998.0,Homme,Sanction,5,98,0.0,0.0,0.0,98.0,78.0,0.0,0.0,98.0
wxhtosfn,1998.0,Homme,Sanction,6,31,0.0,0.0,0.0,31.0,33.0,1.0,15.5,15.5
wxhtosfn,1998.0,Homme,Sanction,7,35,0.0,0.0,0.0,35.0,6.0,1.0,17.5,17.5
wxhtosfn,1998.0,Homme,Sanction,8,24,0.0,0.0,0.0,24.0,29.0,1.0,12.0,12.0
wxhtosfn,1998.0,Homme,Sanction,9,99,0.0,0.0,0.0,99.0,71.0,0.0,0.0,99.0
wxhtosfn,1998.0,Homme,Sanction,10,42,0.0,0.0,0.0,42.0,49.0,0.0,0.0,42.0
wxhtosfn,1998.0,Homme,Sanction,11,98,0.0,0.0,0.0,98.0,39.0,1.0,49.0,49.0
wxhtosfn,1998.0,Homme,Sanction,12,24,0.0,0.0,0.0,24.0,56.0,0.0,0.0,24.0
wxhtosfn,1998.0,Homme,Sanction,13,34,0.0,0.0,0.0,34.0,90.0,0.0,0.0,34.0
wxhtosfn,1998.0,Homme,Sanction,14,74,0.0,0.0,0.0,74.0,61.0,0.0,0.0,74.0
wxhtosfn,1998.0,Homme,Sanction,15,65,0.0,0.0,0.0,65.0,94.0,0.0,0.0,65.0
3hh3r5qr,1996.0,Homme,Sanction,1,80,30.0,37.5,12.0,50.0,11.0,1.0,25.0,43.0
3hh3r5qr,1996.0,Homme,Sanction,2,68,24.0,35.29,9.6,44.0,13.0,1.0,22.0,36.4
3hh3r5qr,1996.0,Homme,Sanction,3,54,54.0,100.0,21.6,0.0,68.0,0.0,0.0,32.4
3hh3r5qr,1996.0,Homme,Sanction,4,69,69.0,100.0,27.6,0.0,73.0,0.0,0.0,41.4
3hh3r5qr,1996.0,Homme,Sanction,5,46,32.0,69.57,12.8,14.0,62.0,0.0,0.0,33.2
3hh3r5qr,1996.0,Homme,Sanction,6,63,63.0,100.0,25.2,0.0,40.0,1.0,0.0,37.8
3hh3r5qr,1996.0,Homme,Sanction,7,42,24.0,57.14,9.6,18.0,10.0,1.0,9.0,23.4
3hh3r5qr,1996.0,Homme,Sanction,8,41,41.0,100.0,16.4,0.0,55.0,0.0,0.0,24.6
3hh3r5qr,1996.0,Homme,Sanction,9,60,60.0,100.0,24.0,0.0,58.0,0.0,0.0,36.0
3hh3r5qr,1996.0,Homme,Sanction,10,62,25.0,40.32,10.0,37.0,25.0,1.0,18.5,33.5
3hh3r5qr,1996.0,Homme,Sanction,11,64,64.0,100.0,25.6,0.0,63.0,0.0,0.0,38.4
3hh3r5qr,1996.0,Homme,Sanction,12,28,28.0,100.0,11.2,0.0,45.0,0.0,0.0,16.8
3hh3r5qr,1996.0,Homme,Sanction,13,63,45.0,71.43,18.0,18.0,78.0,0.0,0.0,45.0
3hh3r5qr,1996.0,Homme,Sanction,14,88,88.0,100.0,35.2,0.0,58.0,0.0,0.0,52.8
3hh3r5qr,1996.0,Homme,Sanction,15,51,24.0,47.06,9.6,27.0,46.0,0.0,0.0,41.4
oglmd4uy,1972.0,Femme,Sanction,1,66,40.0,60.61,16.0,26.0,13.0,1.0,13.0,37.0
oglmd4uy,1972.0,Femme,Sanction,2,70,70.0,100.0,28.0,0.0,29.0,1.0,0.0,42.0
oglmd4uy,1972.0,Femme,Sanction,3,70,70.0,100.0,28.0,0.0,17.0,1.0,0.0,42.0
oglmd4uy,1972.0,Femme,Sanction,4,96,96.0,100.0,38.4,0.0,81.0,0.0,0.0,57.6
oglmd4uy,1972.0,Femme,Sanction,5,88,88.0,100.0,35.2,0.0,94.0,0.0,0.0,52.8
oglmd4uy,1972.0,Femme,Sanction,6,37,37.0,100.0,14.8,0.0,21.0,1.0,0.0,22.2
oglmd4uy,1972.0,Femme,Sanction,7,64,64.0,100.0,25.6,0.0,78.0,0.0,0.0,38.4
oglmd4uy,1972.0,Femme,Sanction,8,69,69.0,100.0,27.6,0.0,57.0,0.0,0.0,41.4
oglmd4uy,1972.0,Femme,Sanction,9,90,90.0,100.0,36.0,0.0,78.0,0.0,0.0,54.0
oglmd4uy,1972.0,Femme,Sanction,10,33,33.0,100.0,13.2,0.0,10.0,1.0,0.0,19.8
oglmd4uy,1972.0,Femme,Sanction,11,87,87.0,100.0,34.8,0.0,3.0,1.0,0.0,52.2
oglmd4uy,1972.0,Femme,Sanction,12,29,29.0,100.0,11.6,0.0,44.0,0.0,0.0,17.4
oglmd4uy,1972.0,Femme,Sanction,13,65,65.0,100.0,26.0,0.0,88.0,0.0,0.0,39.0
oglmd4uy,1972.0,Femme,Sanction,14,83,83.0,100.0,33.2,0.0,65.0,0.0,0.0,49.8
oglmd4uy,1972.0,Femme,Sanction,15,57,57.0,100.0,22.8,0.0,70.0,0.0,0.0,34.2
hrxgmy2f,2003.0,Homme,Sanction,1,94,0.0,0.0,0.0,94.0,76.0,0.0,0.0,94.0
hrxgmy2f,2003.0,Homme,Sanction,2,66,0.0,0.0,0.0,66.0,34.0,1.0,33.0,33.0
hrxgmy2f,2003.0,Homme,Sanction,3,99,0.0,0.0,0.0,99.0,74.0,0.0,0.0,99.0
hrxgmy2f,2003.0,Homme,Sanction,4,33,20.0,60.61,8.0,13.0,98.0,0.0,0.0,25.0
hrxgmy2f,2003.0,Homme,Sanction,5,88,50.0,56.82,20.0,38.0,31.0,1.0,19.0,49.0
hrxgmy2f,2003.0,Homme,Sanction,6,43,0.0,0.0,0.0,43.0,34.0,1.0,21.5,21.5
hrxgmy2f,2003.0,Homme,Sanction,7,25,0.0,0.0,0.0,25.0,49.0,0.0,0.0,25.0
hrxgmy2f,2003.0,Homme,Sanction,8,49,0.0,0.0,0.0,49.0,12.0,1.0,24.5,24.5
hrxgmy2f,2003.0,Homme,Sanction,9,62,0.0,0.0,0.0,62.0,93.0,0.0,0.0,62.0
hrxgmy2f,2003.0,Homme,Sanction,10,84,0.0,0.0,0.0,84.0,57.0,0.0,0.0,84.0
hrxgmy2f,2003.0,Homme,Sanction,11,97,97.0,100.0,38.8,0.0,74.0,0.0,0.0,58.2
hrxgmy2f,2003.0,Homme,Sanction,12,71,71.0,100.0,28.4,0.0,59.0,0.0,0.0,42.6
hrxgmy2f,2003.0,Homme,Sanction,13,28,28.0,100.0,11.2,0.0,34.0,1.0,0.0,16.8
hrxgmy2f,2003.0,Homme,Sanction,14,94,0.0,0.0,0.0,94.0,57.0,0.0,0.0,94.0
hrxgmy2f,2003.0,Homme,Sanction,15,61,40.0,65.57,16.0,21.0,57.0,0.0,0.0,45.0
98oai98j,1990.0,Femme,Sanction,1,78,1.0,1.28,0.4,77.0,85.0,0.0,0.0,77.6
98oai98j,1990.0,Femme,Sanction,2,99,0.0,0.0,0.0,99.0,36.0,1.0,49.5,49.5
98oai98j,1990.0,Femme,Sanction,3,48,0.0,0.0,0.0,48.0,31.0,1.0,24.0,24.0
98oai98j,1990.0,Femme,Sanction,4,65,0.0,0.0,0.0,65.0,12.0,1.0,32.5,32.5
98oai98j,1990.0,Femme,Sanction,5,79,0.0,0.0,0.0,79.0,71.0,0.0,0.0,79.0
98oai98j,1990.0,Femme,Sanction,6,38,0.0,0.0,0.0,38.0,18.0,1.0,19.0,19.0
98oai98j,1990.0,Femme,Sanction,7,30,0.0,0.0,0.0,30.0,97.0,0.0,0.0,30.0
98oai98j,1990.0,Femme,Sanction,8,92,0.0,0.0,0.0,92.0,50.0,0.0,0.0,92.0
98oai98j,1990.0,Femme,Sanction,9,21,0.0,0.0,0.0,21.0,87.0,0.0,0.0,21.0
98oai98j,1990.0,Femme,Sanction,10,58,0.0,0.0,0.0,58.0,50.0,0.0,0.0,58.0
98oai98j,1990.0,Femme,Sanction,11,42,0.0,0.0,0.0,42.0,4.0,1.0,21.0,21.0
98oai98j,1990.0,Femme,Sanction,12,46,0.0,0.0,0.0,46.0,58.0,0.0,0.0,46.0
98oai98j,1990.0,Femme,Sanction,13,40,0.0,0.0,0.0,40.0,78.0,0.0,0.0,40.0
98oai98j,1990.0,Femme,Sanction,14,77,0.0,0.0,0.0,77.0,77.0,0.0,0.0,77.0
98oai98j,1990.0,Femme,Sanction,15,30,0.0,0.0,0.0,30.0,74.0,0.0,0.0,30.0
h60efz0p,1998.0,Homme,Sanction,1,73,0.0,0.0,0.0,73.0,66.0,0.0,0.0,73.0
h60efz0p,1998.0,Homme,Sanction,2,53,0.0,0.0,0.0,53.0,38.0,1.0,26.5,26.5
h60efz0p,1998.0,Homme,Sanction,3,85,0.0,0.0,0.0,85.0,56.0,0.0,0.0,85.0
h60efz0p,1998.0,Homme,Sanction,4,81,0.0,0.0,0.0,81.0,78.0,0.0,0.0,81.0
h60efz0p,1998.0,Homme,Sanction,5,34,0.0,0.0,0.0,34.0,4.0,1.0,17.0,17.0
h60efz0p,1998.0,Homme,Sanction,6,58,0.0,0.0,0.0,58.0,66.0,0.0,0.0,58.0
h60efz0p,1998.0,Homme,Sanction,7,96,0.0,0.0,0.0,96.0,75.0,0.0,0.0,96.0
h60efz0p,1998.0,Homme,Sanction,8,93,0.0,0.0,0.0,93.0,24.0,1.0,46.5,46.5
h60efz0p,1998.0,Homme,Sanction,9,58,0.0,0.0,0.0,58.0,8.0,1.0,29.0,29.0
h60efz0p,1998.0,Homme,Sanction,10,39,0.0,0.0,0.0,39.0,39.0,1.0,19.5,19.5
h60efz0p,1998.0,Homme,Sanction,11,64,0.0,0.0,0.0,64.0,80.0,0.0,0.0,64.0
h60efz0p,1998.0,Homme,Sanction,12,64,0.0,0.0,0.0,64.0,86.0,0.0,0.0,64.0
h60efz0p,1998.0,Homme,Sanction,13,76,0.0,0.0,0.0,76.0,35.0,1.0,38.0,38.0
h60efz0p,1998.0,Homme,Sanction,14,49,0.0,0.0,0.0,49.0,64.0,0.0,0.0,49.0
h60efz0p,1998.0,Homme,Sanction,15,22,0.0,0.0,0.0,22.0,65.0,0.0,0.0,22.0
